rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted,state_encoded
522573,364652,connect,canceled,,,,checkout not delayed,,no,,no,1
522819,226192,mobile,ended,61.0,,,checkout delayed,,no,,no,0
545527,312166,mobile,ended,14.0,,,checkout delayed,,no,,no,0
545592,330601,mobile,ended,-141.0,,,checkout not delayed,,no,,no,0
545595,349354,mobile,ended,95.0,,,checkout delayed,,no,,no,0
545635,247956,mobile,ended,12.0,,,checkout delayed,,no,,no,0
545645,347208,connect,ended,-147.0,,,checkout not delayed,,no,,no,0
545732,374684,mobile,ended,-226.0,542561.0,720.0,checkout not delayed,-1.0,no,-721.0,no,0
545812,375086,mobile,ended,-47.0,,,checkout not delayed,,no,,no,0
545825,188819,mobile,ended,-20.0,,,checkout not delayed,,no,,no,0
545851,354467,mobile,canceled,,,,checkout not delayed,,no,,no,1
545972,337091,mobile,ended,5.0,,,checkout delayed,,no,,no,0
546183,317572,connect,ended,-2767.0,,,checkout not delayed,,no,,no,0
546201,307439,mobile,ended,625.0,545098.0,720.0,checkout delayed,-45.0,no,-765.0,no,0
546266,392805,mobile,ended,38.0,,,checkout delayed,,no,,no,0
546290,342699,connect,ended,-36.0,,,checkout not delayed,,no,,no,0
546296,389018,mobile,ended,18.0,,,checkout delayed,,no,,no,0
546460,322445,mobile,ended,10.0,,,checkout delayed,,no,,no,0
546517,299670,connect,ended,-36.0,,,checkout not delayed,,no,,no,0
546553,407676,mobile,ended,,,,checkout not delayed,,no,,no,0
546656,405353,mobile,ended,,,,checkout not delayed,,no,,no,0
546705,371354,connect,canceled,,,,checkout not delayed,,no,,no,1
546733,368404,mobile,ended,6.0,,,checkout delayed,,no,,no,0
546870,377700,mobile,ended,36.0,552710.0,90.0,checkout delayed,5.0,yes,-85.0,no,0
546958,405005,connect,canceled,,546959.0,570.0,checkout not delayed,38.0,yes,-532.0,no,1
547082,409654,mobile,canceled,,,,checkout not delayed,,no,,no,1
547214,408983,mobile,ended,832.0,,,checkout delayed,,no,,no,0
547251,256840,mobile,ended,121.0,,,checkout delayed,,no,,no,0
547264,403644,mobile,ended,148.0,,,checkout delayed,,no,,no,0
547598,403054,mobile,ended,99.0,,,checkout delayed,,no,,no,0
547783,194343,connect,ended,-61.0,545064.0,30.0,checkout not delayed,74.0,yes,44.0,yes,0
547786,370312,mobile,ended,107.0,,,checkout delayed,,no,,no,0
547788,224133,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
547797,397838,mobile,ended,14.0,542249.0,90.0,checkout delayed,-84.0,no,-174.0,no,0
547801,296038,mobile,ended,,,,checkout not delayed,,no,,no,0
547939,406475,mobile,ended,7.0,,,checkout delayed,,no,,no,0
547960,409791,mobile,canceled,,,,checkout not delayed,,no,,no,1
548001,399507,mobile,ended,-67.0,,,checkout not delayed,,no,,no,0
548136,410954,mobile,ended,24.0,,,checkout delayed,,no,,no,0
548220,373685,connect,ended,-2.0,,,checkout not delayed,,no,,no,0
548232,349678,connect,ended,-100.0,547238.0,180.0,checkout not delayed,-652.0,no,-832.0,no,0
548233,407334,mobile,canceled,,,,checkout not delayed,,no,,no,1
548268,351146,mobile,ended,-63.0,,,checkout not delayed,,no,,no,0
548305,409509,mobile,ended,1412.0,,,checkout delayed,,no,,no,0
548324,385274,mobile,canceled,,,,checkout not delayed,,no,,no,1
548333,352393,connect,ended,,,,checkout not delayed,,no,,no,0
548347,407798,mobile,canceled,,,,checkout not delayed,,no,,no,1
548379,355550,mobile,canceled,,,,checkout not delayed,,no,,no,1
548427,382714,mobile,ended,31.0,,,checkout delayed,,no,,no,0
548554,198687,mobile,ended,931.0,,,checkout delayed,,no,,no,0
548580,352409,mobile,ended,41.0,,,checkout delayed,,no,,no,0
548669,390280,mobile,ended,,,,checkout not delayed,,no,,no,0
548865,370907,mobile,ended,25.0,,,checkout delayed,,no,,no,0
548927,389121,mobile,ended,-99.0,,,checkout not delayed,,no,,no,0
548938,344576,mobile,canceled,,,,checkout not delayed,,no,,no,1
549122,383594,mobile,ended,-31.0,,,checkout not delayed,,no,,no,0
549220,411105,mobile,ended,67.0,,,checkout delayed,,no,,no,0
549264,356551,connect,ended,-18.0,,,checkout not delayed,,no,,no,0
549275,373314,mobile,ended,15.0,,,checkout delayed,,no,,no,0
549337,241032,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
549383,346519,mobile,ended,-803.0,,,checkout not delayed,,no,,no,0
549421,410554,mobile,ended,58.0,,,checkout delayed,,no,,no,0
549514,380583,mobile,ended,,,,checkout not delayed,,no,,no,0
549555,338243,connect,ended,-154.0,,,checkout not delayed,,no,,no,0
549696,367531,mobile,ended,25.0,,,checkout delayed,,no,,no,0
549700,346450,mobile,canceled,,,,checkout not delayed,,no,,no,1
549714,346208,connect,ended,-126.0,553005.0,240.0,checkout not delayed,-6.0,no,-246.0,no,0
549747,349628,mobile,ended,0.0,,,checkout not delayed,,no,,no,0
549957,410189,mobile,canceled,,,,checkout not delayed,,no,,no,1
549969,392070,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
549971,346897,mobile,ended,8.0,,,checkout delayed,,no,,no,0
550088,377004,mobile,ended,142.0,,,checkout delayed,,no,,no,0
550191,303517,mobile,ended,193.0,,,checkout delayed,,no,,no,0
550193,368756,mobile,ended,148.0,,,checkout delayed,,no,,no,0
550343,396435,connect,ended,44.0,,,checkout delayed,,no,,no,0
550547,384193,connect,ended,-62.0,,,checkout not delayed,,no,,no,0
550616,368432,mobile,ended,-65.0,527378.0,0.0,checkout not delayed,0.0,no,0.0,no,0
550709,325302,mobile,ended,,,,checkout not delayed,,no,,no,0
550794,391772,mobile,canceled,,,,checkout not delayed,,no,,no,1
550820,412213,mobile,ended,30.0,,,checkout delayed,,no,,no,0
550904,400362,mobile,ended,-8.0,,,checkout not delayed,,no,,no,0
550995,321885,mobile,ended,452.0,,,checkout delayed,,no,,no,0
551006,392528,mobile,ended,70.0,,,checkout delayed,,no,,no,0
551047,337091,mobile,ended,19.0,,,checkout delayed,,no,,no,0
551075,409516,mobile,ended,-14.0,,,checkout not delayed,,no,,no,0
551079,363786,mobile,ended,-69.0,,,checkout not delayed,,no,,no,0
551143,390467,connect,canceled,,548851.0,60.0,checkout not delayed,-16.0,no,-76.0,no,1
551189,412539,mobile,ended,74.0,,,checkout delayed,,no,,no,0
551284,336935,connect,ended,32.0,,,checkout delayed,,no,,no,0
551327,376626,mobile,ended,-207.0,538892.0,660.0,checkout not delayed,19.0,yes,-641.0,no,0
551405,292626,mobile,ended,-76.0,,,checkout not delayed,,no,,no,0
551419,374646,mobile,canceled,,,,checkout not delayed,,no,,no,1
551421,412623,mobile,ended,-27.0,,,checkout not delayed,,no,,no,0
551435,369483,mobile,canceled,,,,checkout not delayed,,no,,no,1
551457,163949,mobile,ended,3.0,,,checkout delayed,,no,,no,0
551540,408910,mobile,ended,79.0,536101.0,720.0,checkout delayed,-60.0,no,-780.0,no,0
551656,365423,mobile,ended,7.0,,,checkout delayed,,no,,no,0
551699,194120,mobile,ended,-23.0,,,checkout not delayed,,no,,no,0
551728,409197,mobile,ended,-56.0,,,checkout not delayed,,no,,no,0
555102,409992,mobile,ended,6.0,,,checkout delayed,,no,,no,0
555111,403250,connect,ended,20.0,,,checkout delayed,,no,,no,0
555255,411670,mobile,ended,864.0,,,checkout delayed,,no,,no,0
555315,373927,mobile,ended,-31.0,,,checkout not delayed,,no,,no,0
555380,413463,mobile,canceled,,,,checkout not delayed,,no,,no,1
555399,312931,mobile,ended,202.0,,,checkout delayed,,no,,no,0
555451,390702,connect,ended,175.0,560568.0,120.0,checkout delayed,-106.0,no,-226.0,no,0
555594,241021,connect,canceled,,,,checkout not delayed,,no,,no,1
555603,384383,mobile,ended,-7.0,,,checkout not delayed,,no,,no,0
555637,300505,connect,ended,-1.0,545888.0,60.0,checkout not delayed,-137.0,no,-197.0,no,0
555730,407033,mobile,ended,68.0,,,checkout delayed,,no,,no,0
555838,410594,mobile,ended,110.0,,,checkout delayed,,no,,no,0
555890,380813,mobile,ended,-145.0,,,checkout not delayed,,no,,no,0
546148,359157,mobile,ended,208.0,,,checkout delayed,,no,,no,0
546199,407632,mobile,ended,-66.0,,,checkout not delayed,,no,,no,0
546215,394545,mobile,ended,19.0,,,checkout delayed,,no,,no,0
546571,381455,mobile,canceled,,,,checkout not delayed,,no,,no,1
546709,369382,mobile,ended,-53.0,,,checkout not delayed,,no,,no,0
546737,404602,mobile,ended,240.0,,,checkout delayed,,no,,no,0
546740,319225,connect,ended,16.0,,,checkout delayed,,no,,no,0
546790,409908,mobile,ended,,,,checkout not delayed,,no,,no,0
546876,407883,mobile,ended,,,,checkout not delayed,,no,,no,0
546879,410467,mobile,ended,,,,checkout not delayed,,no,,no,0
546901,313772,connect,ended,-71.0,,,checkout not delayed,,no,,no,0
546917,195977,connect,ended,-313.0,,,checkout not delayed,,no,,no,0
546962,291752,mobile,canceled,,,,checkout not delayed,,no,,no,1
547121,340419,mobile,ended,-81.0,,,checkout not delayed,,no,,no,0
547164,364890,mobile,ended,597.0,,,checkout delayed,,no,,no,0
547224,397027,mobile,ended,-55.0,,,checkout not delayed,,no,,no,0
547353,400088,mobile,ended,66.0,,,checkout delayed,,no,,no,0
547456,385085,mobile,ended,30.0,,,checkout delayed,,no,,no,0
547495,403153,mobile,ended,393.0,,,checkout delayed,,no,,no,0
547505,392812,mobile,ended,681.0,,,checkout delayed,,no,,no,0
547576,384594,mobile,ended,52.0,,,checkout delayed,,no,,no,0
547852,376738,mobile,ended,21.0,,,checkout delayed,,no,,no,0
547900,409731,mobile,ended,-189.0,,,checkout not delayed,,no,,no,0
547934,388231,mobile,ended,7.0,,,checkout delayed,,no,,no,0
547954,403049,mobile,ended,41.0,,,checkout delayed,,no,,no,0
548036,401911,mobile,ended,37.0,,,checkout delayed,,no,,no,0
548113,340304,mobile,ended,13.0,,,checkout delayed,,no,,no,0
548144,288865,mobile,ended,,,,checkout not delayed,,no,,no,0
548151,406700,mobile,ended,62.0,,,checkout delayed,,no,,no,0
548221,409612,mobile,ended,25.0,,,checkout delayed,,no,,no,0
548224,402235,mobile,ended,61.0,,,checkout delayed,,no,,no,0
548369,371387,mobile,ended,-24.0,,,checkout not delayed,,no,,no,0
548397,397217,connect,ended,1.0,,,checkout delayed,,no,,no,0
548523,348400,mobile,ended,-181.0,,,checkout not delayed,,no,,no,0
548551,187611,mobile,ended,-55.0,,,checkout not delayed,,no,,no,0
548596,334118,mobile,canceled,,,,checkout not delayed,,no,,no,1
548685,397670,mobile,canceled,,,,checkout not delayed,,no,,no,1
548828,407414,mobile,ended,-26.0,,,checkout not delayed,,no,,no,0
549021,190291,connect,ended,70.0,,,checkout delayed,,no,,no,0
549058,399002,mobile,ended,-38.0,,,checkout not delayed,,no,,no,0
549083,409854,mobile,ended,-29.0,,,checkout not delayed,,no,,no,0
549090,392718,mobile,ended,-48.0,,,checkout not delayed,,no,,no,0
549234,392878,mobile,ended,-317.0,,,checkout not delayed,,no,,no,0
549269,375307,mobile,ended,39.0,535903.0,720.0,checkout delayed,67.0,yes,-653.0,no,0
549279,380785,mobile,ended,-66.0,,,checkout not delayed,,no,,no,0
549318,349481,mobile,ended,90.0,,,checkout delayed,,no,,no,0
549387,338940,mobile,ended,,548303.0,60.0,checkout not delayed,-101.0,no,-161.0,no,0
549479,355788,mobile,ended,60.0,,,checkout delayed,,no,,no,0
549540,362446,mobile,ended,254.0,,,checkout delayed,,no,,no,0
549594,207728,mobile,ended,33.0,,,checkout delayed,,no,,no,0
549657,350811,mobile,ended,1600.0,,,checkout delayed,,no,,no,0
549693,379955,mobile,ended,133.0,,,checkout delayed,,no,,no,0
549766,383625,connect,ended,-12.0,,,checkout not delayed,,no,,no,0
549825,403265,connect,ended,-18.0,,,checkout not delayed,,no,,no,0
549866,275994,mobile,ended,,,,checkout not delayed,,no,,no,0
550057,408725,mobile,ended,,,,checkout not delayed,,no,,no,0
550063,346303,mobile,ended,-72.0,,,checkout not delayed,,no,,no,0
550102,366371,connect,ended,-37.0,,,checkout not delayed,,no,,no,0
550122,394869,mobile,ended,648.0,,,checkout delayed,,no,,no,0
550154,317237,mobile,ended,409.0,,,checkout delayed,,no,,no,0
550196,286234,mobile,ended,37.0,,,checkout delayed,,no,,no,0
550226,375946,mobile,ended,2.0,,,checkout delayed,,no,,no,0
550261,408392,mobile,ended,-148.0,,,checkout not delayed,,no,,no,0
550302,411454,mobile,ended,,546923.0,480.0,checkout not delayed,,no,,no,0
550338,388771,mobile,ended,87.0,,,checkout delayed,,no,,no,0
550345,387970,mobile,ended,-138.0,,,checkout not delayed,,no,,no,0
550367,390318,mobile,ended,-269.0,,,checkout not delayed,,no,,no,0
550450,389348,mobile,ended,-787.0,,,checkout not delayed,,no,,no,0
550469,342710,connect,ended,55.0,,,checkout delayed,,no,,no,0
550562,408445,mobile,ended,-93.0,,,checkout not delayed,,no,,no,0
550575,402078,mobile,ended,-139.0,543717.0,0.0,checkout not delayed,-7.0,no,-7.0,no,0
550703,379984,mobile,ended,-36.0,,,checkout not delayed,,no,,no,0
550731,393471,mobile,canceled,,,,checkout not delayed,,no,,no,1
550764,199562,mobile,ended,3.0,,,checkout delayed,,no,,no,0
550772,410189,mobile,ended,17.0,,,checkout delayed,,no,,no,0
550783,380239,connect,ended,-36.0,,,checkout not delayed,,no,,no,0
550807,317683,mobile,canceled,,,,checkout not delayed,,no,,no,1
550865,366179,mobile,ended,94.0,,,checkout delayed,,no,,no,0
550877,397965,mobile,ended,-572.0,,,checkout not delayed,,no,,no,0
550980,325291,mobile,ended,1.0,,,checkout delayed,,no,,no,0
550989,356424,mobile,ended,-333.0,,,checkout not delayed,,no,,no,0
551000,387982,mobile,ended,-900.0,,,checkout not delayed,,no,,no,0
551030,342699,connect,canceled,,,,checkout not delayed,,no,,no,1
551081,341630,mobile,ended,731.0,549811.0,690.0,checkout delayed,114.0,yes,-576.0,no,0
551336,352528,connect,canceled,,,,checkout not delayed,,no,,no,1
551556,409908,mobile,ended,,,,checkout not delayed,,no,,no,0
551620,373436,mobile,ended,6.0,,,checkout delayed,,no,,no,0
551628,389419,mobile,ended,1.0,,,checkout delayed,,no,,no,0
551705,369440,mobile,ended,102.0,,,checkout delayed,,no,,no,0
551764,364882,connect,ended,6.0,,,checkout delayed,,no,,no,0
551774,371354,connect,ended,25.0,,,checkout delayed,,no,,no,0
551790,257291,mobile,ended,-1195.0,,,checkout not delayed,,no,,no,0
551839,248542,mobile,ended,60.0,,,checkout delayed,,no,,no,0
551895,411860,mobile,ended,31.0,,,checkout delayed,,no,,no,0
551897,381481,mobile,ended,15.0,,,checkout delayed,,no,,no,0
551954,411892,mobile,ended,28.0,,,checkout delayed,,no,,no,0
558453,284054,mobile,ended,-184.0,,,checkout not delayed,,no,,no,0
558496,348293,connect,ended,-12.0,,,checkout not delayed,,no,,no,0
558501,371214,connect,ended,99.0,,,checkout delayed,,no,,no,0
558544,311943,mobile,ended,-6.0,,,checkout not delayed,,no,,no,0
558618,384123,mobile,canceled,,,,checkout not delayed,,no,,no,1
558620,371387,mobile,ended,10.0,,,checkout delayed,,no,,no,0
558629,391620,mobile,ended,-5.0,,,checkout not delayed,,no,,no,0
558632,391517,mobile,ended,6.0,,,checkout delayed,,no,,no,0
558679,280936,mobile,ended,75.0,,,checkout delayed,,no,,no,0
558707,380240,connect,ended,52.0,,,checkout delayed,,no,,no,0
558825,292987,mobile,ended,140.0,,,checkout delayed,,no,,no,0
558839,376469,mobile,ended,34.0,,,checkout delayed,,no,,no,0
558881,355625,mobile,ended,119.0,,,checkout delayed,,no,,no,0
558894,199863,mobile,ended,245.0,,,checkout delayed,,no,,no,0
560221,364652,connect,canceled,,551511.0,60.0,checkout not delayed,-81.0,no,-141.0,no,1
560291,304414,mobile,canceled,,,,checkout not delayed,,no,,no,1
560378,396831,mobile,ended,1.0,,,checkout delayed,,no,,no,0
560431,284713,connect,ended,-45.0,567229.0,600.0,checkout not delayed,-4.0,no,-604.0,no,0
560440,337198,mobile,ended,130.0,,,checkout delayed,,no,,no,0
560525,360902,mobile,ended,38.0,,,checkout delayed,,no,,no,0
560556,396484,mobile,canceled,,,,checkout not delayed,,no,,no,1
560560,373507,connect,canceled,,,,checkout not delayed,,no,,no,1
560640,410939,connect,canceled,,548152.0,60.0,checkout not delayed,,no,,no,1
560650,317683,mobile,ended,46.0,,,checkout delayed,,no,,no,0
560656,291581,mobile,ended,330.0,,,checkout delayed,,no,,no,0
560743,280805,connect,ended,8.0,,,checkout delayed,,no,,no,0
560792,392564,mobile,canceled,,,,checkout not delayed,,no,,no,1
560796,407419,connect,ended,26.0,545608.0,0.0,checkout delayed,-54.0,no,-54.0,no,0
560803,413846,mobile,canceled,,,,checkout not delayed,,no,,no,1
560848,380455,mobile,ended,,,,checkout not delayed,,no,,no,0
561109,355003,mobile,ended,97.0,,,checkout delayed,,no,,no,0
561192,328135,connect,ended,-46.0,,,checkout not delayed,,no,,no,0
547993,269941,mobile,ended,-19.0,,,checkout not delayed,,no,,no,0
548010,375406,mobile,ended,229.0,,,checkout delayed,,no,,no,0
548172,361156,mobile,ended,-29.0,522848.0,300.0,checkout not delayed,-5.0,no,-305.0,no,0
548263,379892,mobile,ended,3.0,,,checkout delayed,,no,,no,0
548351,412024,mobile,ended,1294.0,,,checkout delayed,,no,,no,0
548391,312078,connect,canceled,,,,checkout not delayed,,no,,no,1
548407,319035,mobile,ended,,,,checkout not delayed,,no,,no,0
548439,405347,mobile,ended,-86.0,,,checkout not delayed,,no,,no,0
548441,299063,connect,ended,-102.0,,,checkout not delayed,,no,,no,0
548559,352039,connect,ended,19.0,,,checkout delayed,,no,,no,0
548586,398676,mobile,ended,16.0,,,checkout delayed,,no,,no,0
548590,397070,mobile,ended,98.0,,,checkout delayed,,no,,no,0
548695,411597,mobile,ended,47.0,,,checkout delayed,,no,,no,0
548783,371217,connect,ended,-156.0,,,checkout not delayed,,no,,no,0
548928,236059,mobile,ended,425.0,,,checkout delayed,,no,,no,0
548990,369938,connect,canceled,,,,checkout not delayed,,no,,no,1
549020,312727,mobile,ended,-77.0,,,checkout not delayed,,no,,no,0
549028,411611,mobile,canceled,,,,checkout not delayed,,no,,no,1
549107,350873,connect,ended,-4.0,547903.0,0.0,checkout not delayed,-215.0,no,-215.0,no,0
549149,248889,connect,ended,-29.0,,,checkout not delayed,,no,,no,0
549221,395972,mobile,ended,685.0,,,checkout delayed,,no,,no,0
549253,411797,mobile,canceled,,,,checkout not delayed,,no,,no,1
549289,391618,connect,ended,-814.0,,,checkout not delayed,,no,,no,0
549293,356326,mobile,ended,995.0,,,checkout delayed,,no,,no,0
549437,381787,connect,ended,-6.0,,,checkout not delayed,,no,,no,0
549500,381814,mobile,ended,168.0,,,checkout delayed,,no,,no,0
549536,409865,mobile,ended,4.0,,,checkout delayed,,no,,no,0
549625,311745,mobile,ended,17.0,,,checkout delayed,,no,,no,0
549662,375621,connect,ended,-170.0,,,checkout not delayed,,no,,no,0
549716,349678,connect,canceled,,,,checkout not delayed,,no,,no,1
549743,395471,mobile,ended,,,,checkout not delayed,,no,,no,0
549772,411958,mobile,ended,,,,checkout not delayed,,no,,no,0
549789,409572,mobile,canceled,,,,checkout not delayed,,no,,no,1
549800,305155,connect,ended,-42.0,,,checkout not delayed,,no,,no,0
549998,405741,mobile,ended,,,,checkout not delayed,,no,,no,0
550098,349751,mobile,ended,,,,checkout not delayed,,no,,no,0
550127,404719,mobile,canceled,,,,checkout not delayed,,no,,no,1
550175,260794,mobile,ended,142.0,,,checkout delayed,,no,,no,0
550318,311437,mobile,canceled,,,,checkout not delayed,,no,,no,1
550357,228254,connect,canceled,,,,checkout not delayed,,no,,no,1
550393,405622,mobile,canceled,,,,checkout not delayed,,no,,no,1
550534,226317,mobile,ended,,544324.0,0.0,checkout not delayed,,no,,no,0
550553,407432,connect,ended,27.0,,,checkout delayed,,no,,no,0
550558,355533,mobile,ended,,,,checkout not delayed,,no,,no,0
550576,231676,mobile,ended,50.0,,,checkout delayed,,no,,no,0
550670,284586,mobile,ended,,,,checkout not delayed,,no,,no,0
550710,320970,mobile,ended,22.0,,,checkout delayed,,no,,no,0
550718,336314,mobile,ended,62.0,,,checkout delayed,,no,,no,0
550749,293785,mobile,canceled,,,,checkout not delayed,,no,,no,1
550791,254689,connect,ended,59.0,,,checkout delayed,,no,,no,0
551314,320670,mobile,canceled,,,,checkout not delayed,,no,,no,1
551338,411002,mobile,ended,51.0,,,checkout delayed,,no,,no,0
551398,219274,mobile,ended,183.0,,,checkout delayed,,no,,no,0
551518,268787,mobile,ended,-13.0,,,checkout not delayed,,no,,no,0
551590,388231,mobile,ended,196.0,,,checkout delayed,,no,,no,0
551688,358480,mobile,ended,541.0,,,checkout delayed,,no,,no,0
552076,410226,mobile,ended,-79.0,,,checkout not delayed,,no,,no,0
